class_code,college_name,department_name,course_name,professor,class_time,class_type,class_room,class_time_number
SWE2023-41,정보통신대학,융합소프트웨어연계전공,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업,85712,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
SWE3022-41,정보통신대학,융합소프트웨어연계전공,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업,85718,"1_16301745, 3_15001615"
SWE3022-42,정보통신대학,융합소프트웨어연계전공,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업,85712,"2_13301445, 4_12001315"
SWE3022-43,정보통신대학,융합소프트웨어연계전공,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업,400126,"1_13301445, 3_12001315"
SWE2015-41,정보통신대학,융합소프트웨어연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업,23217,"1_09001015, 3_10301145"
SWE2015-42,정보통신대학,융합소프트웨어연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업,26312,"2_09001015, 4_10301145"
SWE2015-43,정보통신대학,융합소프트웨어연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업,,미지정
SWE2020-41,정보통신대학,융합소프트웨어연계전공,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업,26312,"4_13001350, 4_14001450"
SWE2023-41,정보통신대학,융합소프트웨어연계전공,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업,85712,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
SWE3022-41,정보통신대학,융합소프트웨어연계전공,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업,85718,"1_16301745, 3_15001615"
SWE3022-42,정보통신대학,융합소프트웨어연계전공,"컴퓨터네트웍개론
Computer Networks",염익준,"화13:30-14:45【85712】,목12:00-13:15【85712】",일반수업,85712,"2_13301445, 4_12001315"
SWE3022-43,정보통신대학,융합소프트웨어연계전공,"컴퓨터네트웍개론
Computer Networks",황재현,"월13:30-14:45【400126】,수12:00-13:15【400126】",강의저장수업,400126,"1_13301445, 3_12001315"
SWE2015-41,정보통신대학,융합소프트웨어연계전공,"자료구조개론
Data Structures",염익준,"월09:00-10:15【23217】,수10:30-11:45【23217】",강의저장수업,23217,"1_09001015, 3_10301145"
SWE2015-42,정보통신대학,융합소프트웨어연계전공,"자료구조개론
Data Structures",이진규,"화09:00-10:15【26312】,목10:30-11:45【26312】",국제어수업,26312,"2_09001015, 4_10301145"
SWE2015-43,정보통신대학,융합소프트웨어연계전공,"자료구조개론
Data Structures",나브라티색서나,"수09:00-10:15【미지정】,수10:30-11:45【미지정】",국제어수업,,미지정
SWE2020-41,정보통신대학,융합소프트웨어연계전공,"컴퓨터개론
Introduction to Computer Engineering",우홍욱,"목13:00-13:50【26312】,목14:00-14:50【26312】",일반수업,26312,"4_13001350, 4_14001450"
SWE2023-41,정보통신대학,융합소프트웨어연계전공,"JAVA프로그래밍실습
JAVA Programming Lab",타메르,"목18:00-18:50【85712】,목19:00-19:50【85712】,목20:00-20:50【85712】,목21:00-21:45【85712】",국제어수업,85712,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
SWE3022-41,정보통신대학,융합소프트웨어연계전공,"컴퓨터네트웍개론
Computer Networks",정재훈,"월16:30-17:45【85718】,수15:00-16:15【85718】",국제어수업,85718,"1_16301745, 3_15001615"
ECE4245-41,정보통신대학,전자전기공학부,"전력시스템자동화및설계
Automation and Design of Electric Power System",김철환,"수15:00-16:15【22211】,수16:30-17:45【22211】",일반수업,22211,"3_15001615, 3_16301745"
ECE4246-41,정보통신대학,전자전기공학부,"디지털제어
Digital Control",유관호,"월15:00-16:15【23413】,월16:30-17:45【23413】",국제어수업,23413,"1_15001615, 1_16301745"
ECE4247-41,정보통신대학,전자전기공학부,"전력전자시스템해석
Power Electronics System Analysis",이병국,"화18:00-19:15【23529】,화19:30-20:45【23529】",일반수업,23529,"2_18001915, 2_19302045"
ECE4261-41,정보통신대학,전자전기공학부,"나노소자공학
Nano Device",김길호,"화15:00-16:15【21514】,화16:30-17:45【21514】",국제어수업,21514,"2_15001615, 2_16301745"
ECE4267-41,정보통신대학,전자전기공학부,"전자에너지변환공학
Electromagnetic Energy Conversion",정상용,"화09:00-10:15【21514】,화10:30-11:45【21514】",국제어수업,21514,"2_09001015, 2_10301145"
ECE4270-41,정보통신대학,전자전기공학부,"영상처리
Image Processing",박현진,"화12:00-13:15【85777】,화13:30-14:45【85777】",국제어수업,85777,"2_12001315, 2_13301445"
ECE4275-41,정보통신대학,전자전기공학부,"고체전자물리
Solid State Physics for Electrical Engineers",홍병유,"목15:00-16:15【22409】,목16:30-17:45【22409】",국제어수업,22409,"4_15001615, 4_16301745"
ECE4276-41,정보통신대학,전자전기공학부,"지능형생체소자개론
Introduction to Intelligent Bioelectronic Devices",원상민,"목09:00-10:15【21121】,목10:30-11:45【21121】",일반수업,21121,"4_09001015, 4_10301145"
ECE4280-41,정보통신대학,전자전기공학부,"무선네트워크코너스톤
Wireless Networks Cornerstone",정민영,"월12:00-13:15【22110】,월13:30-14:45【22110】",국제어수업,22110,"1_12001315, 1_13301445"
ECE4283-41,정보통신대학,전자전기공학부,"지능형시스템집적회로설계
Intelligent System Integrated Circuit Design",이강윤,"화16:30-17:45【85712】,목15:00-16:15【85712】",일반수업,85712,"2_16301745, 4_15001615"
ECE4267-41,정보통신대학,전자전기공학부,"전자에너지변환공학
Electromagnetic Energy Conversion",정상용,"화09:00-10:15【21514】,화10:30-11:45【21514】",국제어수업,21514,"2_09001015, 2_10301145"
ECE4270-41,정보통신대학,전자전기공학부,"영상처리
Image Processing",박현진,"화12:00-13:15【85777】,화13:30-14:45【85777】",국제어수업,85777,"2_12001315, 2_13301445"
ECE4275-41,정보통신대학,전자전기공학부,"고체전자물리
Solid State Physics for Electrical Engineers",홍병유,"목15:00-16:15【22409】,목16:30-17:45【22409】",국제어수업,22409,"4_15001615, 4_16301745"
ECE4276-41,정보통신대학,전자전기공학부,"지능형생체소자개론
Introduction to Intelligent Bioelectronic Devices",원상민,"목09:00-10:15【21121】,목10:30-11:45【21121】",일반수업,21121,"4_09001015, 4_10301145"
ECE4278-41,정보통신대학,전자전기공학부,"SOC설계및실습
SOC Design and Practice",김정래,"월15:00-16:15【400102】,월16:30-17:45【400212】",강의저장수업,400102,"1_15001615, 1_16301745"
ECE4279-41,정보통신대학,전자전기공학부,"메모리반도체설계
Memory Semiconductor Design",권기원,"월13:30-14:45【400118】,수12:00-13:15【400118】",강의저장수업,400118,"1_13301445, 3_12001315"
ECE4280-41,정보통신대학,전자전기공학부,"무선네트워크코너스톤
Wireless Networks Cornerstone",정민영,"월12:00-13:15【22110】,월13:30-14:45【22110】",국제어수업,22110,"1_12001315, 1_13301445"
ECE4283-41,정보통신대학,전자전기공학부,"지능형시스템집적회로설계
Intelligent System Integrated Circuit Design",이강윤,"화16:30-17:45【85712】,목15:00-16:15【85712】",일반수업,85712,"2_16301745, 4_15001615"
ECE7001-42,정보통신대학,전자전기공학부,"반도체소자시뮬레이션
Semiconductor Device Simulation and Practice",정일섭,"화12:00-13:15【23529】,화13:30-14:45【23529】",일반수업,23529,"2_12001315, 2_13301445"
EEE2001-41,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",홍병유,"월18:00-18:50【22410】,월19:00-19:50【22202】,월20:00-20:50【22202】,월21:00-21:45【22202】",일반수업,22410,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
EEE2001-42,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",홍광석,"화18:00-18:50【22202】,화19:00-19:50【22202】,화20:00-20:50【22202】,화21:00-21:45【22202】",일반수업,22202,"2_18001850, 2_19001950, 2_20002050, 2_21002145"
EEE2001-43,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",이명현,"수18:00-18:50【22211】,수19:00-19:50【22202】,수20:00-20:50【22202】,수21:00-21:45【22202】",일반수업,22211,"3_18001850, 3_19001950, 3_20002050, 3_21002145"
ECE4278-41,정보통신대학,전자전기공학부,"SOC설계및실습
SOC Design and Practice",김정래,"월15:00-16:15【400102】,월16:30-17:45【400212】",강의저장수업,400102,"1_15001615, 1_16301745"
ECE4279-41,정보통신대학,전자전기공학부,"메모리반도체설계
Memory Semiconductor Design",권기원,"월13:30-14:45【400118】,수12:00-13:15【400118】",강의저장수업,400118,"1_13301445, 3_12001315"
EEE2004-43,정보통신대학,전자전기공학부,"전자회로실험
Electronic Circuits Laboratory",서문교,"수18:00-18:50【23501】,수19:00-19:50【23501】,수20:00-20:50【23501】,토09:00-09:50【23501】",일반수업,23501,"3_18001850, 3_19001950, 3_20002050, 6_09000950"
EEE2001-41,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",홍병유,"월18:00-18:50【22410】,월19:00-19:50【22202】,월20:00-20:50【22202】,월21:00-21:45【22202】",일반수업,22410,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
EEE2001-42,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",홍광석,"화18:00-18:50【22202】,화19:00-19:50【22202】,화20:00-20:50【22202】,화21:00-21:45【22202】",일반수업,22202,"2_18001850, 2_19001950, 2_20002050, 2_21002145"
EEE2001-43,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",이명현,"수18:00-18:50【22211】,수19:00-19:50【22202】,수20:00-20:50【22202】,수21:00-21:45【22202】",일반수업,22211,"3_18001850, 3_19001950, 3_20002050, 3_21002145"
EEE2001-44,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",이병국,"목18:00-18:50【22110】,목19:00-19:50【22202】,목20:00-20:50【22202】,목21:00-21:45【22202】",일반수업,22110,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
EEE2001-45,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",손동희,"목18:00-18:50【22203】,목19:00-19:50【22203】,목20:00-20:50【22203】,목21:00-21:45【22203】",일반수업,22203,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
EEE2004-41,정보통신대학,전자전기공학부,"전자회로실험
Electronic Circuits Laboratory",유관호,"월18:00-18:50【23501】,월19:00-19:50【23501】,월20:00-20:50【23501】,월21:00-21:45【23501】",일반수업,23501,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
EEE2004-42,정보통신대학,전자전기공학부,"전자회로실험
Electronic Circuits Laboratory",채종서,"화18:00-18:50【23501】,화19:00-19:50【23501】,화20:00-20:50【23501】,화21:00-21:45【23501】",일반수업,23501,"2_18001850, 2_19001950, 2_20002050, 2_21002145"
EEE2004-43,정보통신대학,전자전기공학부,"전자회로실험
Electronic Circuits Laboratory",서문교,"수18:00-18:50【23501】,수19:00-19:50【23501】,수20:00-20:50【23501】,토09:00-09:50【23501】",일반수업,23501,"3_18001850, 3_19001950, 3_20002050, 6_09000950"
EEE2004-44,정보통신대학,전자전기공학부,"전자회로실험
Electronic Circuits Laboratory",이강윤,"목18:00-18:50【21514】,목19:00-19:50【21514】,목20:00-20:50【23501】,목21:00-21:45【23501】",일반수업,21514,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
EEE2006-41,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",이재형,"화09:00-10:15【22211】,목10:30-11:45【22211】",일반수업,22211,"2_09001015, 4_10301145"
EEE2006-42,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",김길호,"화09:00-10:15【22110】,목10:30-11:45【22110】",일반수업,22110,"2_09001015, 4_10301145"
EEE2006-43,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",김용상,"화09:00-10:15【22409】,목10:30-11:45【22409】",일반수업,22409,"2_09001015, 4_10301145"
EEE2001-45,정보통신대학,전자전기공학부,"기초회로실험
Basic Circuits Laboratory",손동희,"목18:00-18:50【22203】,목19:00-19:50【22203】,목20:00-20:50【22203】,목21:00-21:45【22203】",일반수업,22203,"4_18001850, 4_19001950, 4_20002050, 4_21002145"
EEE2004-41,정보통신대학,전자전기공학부,"전자회로실험
Electronic Circuits Laboratory",유관호,"월18:00-18:50【23501】,월19:00-19:50【23501】,월20:00-20:50【23501】,월21:00-21:45【23501】",일반수업,23501,"1_18001850, 1_19001950, 1_20002050, 1_21002145"
EEE2004-42,정보통신대학,전자전기공학부,"전자회로실험
Electronic Circuits Laboratory",채종서,"화18:00-18:50【23501】,화19:00-19:50【23501】,화20:00-20:50【23501】,화21:00-21:45【23501】",일반수업,23501,"2_18001850, 2_19001950, 2_20002050, 2_21002145"
EEE2006-41,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",이재형,"화09:00-10:15【22211】,목10:30-11:45【22211】",일반수업,22211,"2_09001015, 4_10301145"
EEE2006-42,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",김길호,"화09:00-10:15【22110】,목10:30-11:45【22110】",일반수업,22110,"2_09001015, 4_10301145"
EEE2006-43,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",김용상,"화09:00-10:15【22409】,목10:30-11:45【22409】",일반수업,22409,"2_09001015, 4_10301145"
EEE2006-44,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",유우종,"화09:00-10:15【22410】,목10:30-11:45【22410】",일반수업,22410,"2_09001015, 4_10301145"
EEE2006-45,정보통신대학,전자전기공학부,"물리전자
Physical Electronics",송장근,"화09:00-10:15【21502】,목10:30-11:45【21502】",국제어수업,21502,"2_09001015, 4_10301145"
EEE2007-41,정보통신대학,전자전기공학부,"반도체공학
Semiconductor Electronics",노용한,"화10:30-11:45【21502】,목09:00-10:15【21502】",일반수업,21502,"2_10301145, 4_09001015"
